"id","id_rollup_psss","bt","k","delta_00","sigma2_u","sigma2_v","psss","rej_pet_slope","rej_pet_int","bias_pet_int","mse_pet_int","rej_peese_slope","rej_peese_int","bias_peese_int","mse_peese_int","rej_pet_st_slope","rej_pet_st_int","bias_pet_st_int","mse_pet_st_int","rej_peese_st_slope","rej_peese_st_int","bias_peese_st_int","mse_peese_st_int","bias_corrected_smd","mse_corrected_smd","bias_corrected_st_smd","mse_corrected_st_smd","bias_corrected_smd_subset","mse_corrected_smd_subset","bias_corrected_st_smd_subset","mse_corrected_st_smd_subset","subset_size","k_cat","sigma2_u_cat","sigma2_v_cat","avg_perc_out_selected","avg_num_out_selected","avg_perc_stud_selected","avg_num_study_selected","avg_avg_n_out_per_study","avg_min_n_out_per_study","avg_max_n_out_per_study","pb_orb","mod_str","bt_read","avg_perc_out_excluded","rmse_corrected_smd","rmse_corrected_st_smd"
"pb_str_orb_no_k_70_d0.20_su0.06_sv0.11_small","pb_str_orb_no_k_70_d0.20_su0.06_sv0.11","pb_str_orb_no",70,0.2,0.06,0.11,"small",0.0764587525150905,0.0905432595573441,-0.0295210948571911,0.144421866773138,0.0710710710710711,0.276276276276276,0.0559182435494797,0.0427601131594946,0.061,0.114,0.044640559960171,0.144698995949238,0.048,0.335,0.0974345284377736,0.0487117717155081,-0.0552051591776528,0.116539382837058,0.009676867242634,0.104680467803441,-0.490344715267722,0.495411378608617,-0.423093106782672,0.418135352125342,82,"large","medium","large",44.9157142857143,31.441,44.9157142857143,31.441,1,1,1,"pb","str","PB Strong",55.0842857142857,0.341378650236153,0.323543610357925
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_large","pb_str_orb_no_k_70_d0.20_su0.11_sv0.01","pb_str_orb_no",70,0.2,0.11,0.01,"large",0.097,0.085,-0.0630858359075558,0.0666698301242053,0.092,0.367,0.00973340741580828,0.0171119635763126,0.07,0.118,-0.00958275157351055,0.0626707053086179,0.07,0.439,0.0361844258739653,0.0182355677520324,-0.0799897554988575,0.0559475146726043,-0.0332637891042998,0.046967678131832,-0.418369775759697,0.252883270335882,-0.369435997514817,0.208283095522851,97,"large","large","small",68.27,47.789,68.27,47.789,1,1,1,"pb","str","PB Strong",31.73,0.236532269833535,0.216720276236055
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_medium","pb_str_orb_no_k_70_d0.20_su0.11_sv0.01","pb_str_orb_no",70,0.2,0.11,0.01,"medium",0.075,0.083,-0.0504077854011172,0.0791336671454637,0.076,0.321,0.0238326723864105,0.0216480414518657,0.056,0.119,0.0100513843826627,0.077655355206953,0.055,0.4,0.0550156862525749,0.0243339916869298,-0.0692533647134476,0.0653977962961814,-0.0171894610886611,0.0568365914277045,-0.425415605998391,0.27828583217925,-0.376088179743155,0.237002598324174,75,"large","large","small",61.5414285714286,43.079,61.5414285714286,43.079,1,1,1,"pb","str","PB Strong",38.4585714285714,0.255729928432676,0.238404260506612
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.01_small","pb_str_orb_no_k_70_d0.20_su0.11_sv0.01","pb_str_orb_no",70,0.2,0.11,0.01,"small",0.077,0.086,-0.0511150080417829,0.1688435606886,0.0721442885771543,0.244488977955912,0.042874161989268,0.0483891999046474,0.06,0.117,0.0318442590043179,0.167419763676411,0.054,0.313,0.0893303350291585,0.0541032148286466,-0.0773155048030948,0.139537157125851,-0.0054375322870332,0.123724358733803,-0.588443363268932,0.628627889170283,-0.514058804223464,0.528816460327071,77,"large","large","small",46.6814285714286,32.677,46.6814285714286,32.677,1,1,1,"pb","str","PB Strong",53.3185714285714,0.373546726830595,0.351744735189886
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_large","pb_str_orb_no_k_70_d0.20_su0.11_sv0.06","pb_str_orb_no",70,0.2,0.11,0.06,"large",0.085,0.084,-0.0673940331323399,0.0722785903712287,0.097,0.311,0.00605438933958721,0.0184750880642015,0.061,0.106,-0.00660098451533117,0.0674689454040405,0.055,0.404,0.0357971185101558,0.0195882762621956,-0.0837045136028737,0.0612371160157414,-0.0308218745702791,0.0506196160667612,-0.44681858602131,0.293404983312113,-0.387497491924039,0.236297314518637,85,"large","large","medium",69.54,48.678,69.54,48.678,1,1,1,"pb","str","PB Strong",30.46,0.247461342467347,0.224988035385798
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_medium","pb_str_orb_no_k_70_d0.20_su0.11_sv0.06","pb_str_orb_no",70,0.2,0.11,0.06,"medium",0.078,0.075,-0.0627335982300986,0.0891718568700534,0.08,0.283,0.0159531543689586,0.0238917147039578,0.055,0.112,0.00657174483820694,0.0865432465572204,0.056,0.346,0.0515639808424779,0.0266369402730094,-0.0811031392616079,0.0747431365497007,-0.0209217722042692,0.0636022946103151,-0.509298346815881,0.31135118097281,-0.446223872633052,0.251053278075363,78,"large","large","medium",62.93,44.051,62.93,44.051,1,1,1,"pb","str","PB Strong",37.07,0.273391910176034,0.252194953578209
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.06_small","pb_str_orb_no_k_70_d0.20_su0.11_sv0.06","pb_str_orb_no",70,0.2,0.11,0.06,"small",0.08,0.08,-0.067397613794865,0.182488788505914,0.0781563126252505,0.202404809619238,0.0323707974111673,0.0508264016621637,0.0640640640640641,0.104104104104104,0.025762325424676,0.179858901195565,0.057,0.283,0.0835445603765397,0.0566373029907394,-0.0934842435608615,0.152273746330704,-0.0130054371854179,0.131834496422518,-0.640031065993794,0.662313942062075,-0.561374345348409,0.548623519364095,80,"large","large","medium",48.2228571428571,33.756,48.2228571428571,33.756,1,1,1,"pb","str","PB Strong",51.7771428571429,0.390222688129104,0.363090204250291
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_large","pb_str_orb_no_k_70_d0.20_su0.11_sv0.11","pb_str_orb_no",70,0.2,0.11,0.11,"large",0.079,0.073,-0.0758591338840797,0.0812716853413959,0.087,0.284,0.000502473886434623,0.0203968509733453,0.059,0.1,-0.00792398460987978,0.0752964863692552,0.062,0.37,0.0335445939063818,0.021415790595921,-0.0928663695247474,0.0690160835973235,-0.0342683254544419,0.0559324715424007,-0.462600103713879,0.349295398651635,-0.398982318803299,0.282978128972222,79,"large","large","large",70.6314285714286,49.442,70.6314285714286,49.442,1,1,1,"pb","str","PB Strong",29.3685714285714,0.26270912355174,0.236500468376705
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_medium","pb_str_orb_no_k_70_d0.20_su0.11_sv0.11","pb_str_orb_no",70,0.2,0.11,0.11,"medium",0.082,0.075,-0.075807309878937,0.101167559714007,0.085,0.232,0.00767654351969291,0.026427453308209,0.056,0.101,0.00165064972702728,0.096597597068642,0.055,0.313,0.0472334988715678,0.0289410164187397,-0.0942038271197994,0.0857327062720994,-0.0261685375708006,0.0719249217351017,-0.520716366186463,0.361269244899848,-0.44935674241196,0.286581070371996,82,"large","large","large",64.15,44.905,64.15,44.905,1,1,1,"pb","str","PB Strong",35.85,0.29280147928605,0.268188220723994
"pb_str_orb_no_k_70_d0.20_su0.11_sv0.11_small","pb_str_orb_no_k_70_d0.20_su0.11_sv0.11","pb_str_orb_no",70,0.2,0.11,0.11,"small",0.08,0.073,-0.0786341491647133,0.196766302534965,0.081,0.195,0.0244869805661185,0.053569059620108,0.06,0.096,0.0226589799140905,0.191527258019998,0.0580580580580581,0.258258258258258,0.0796197002807621,0.0589294194461995,-0.103820509670032,0.165789043420141,-0.0177492374820594,0.139460694929067,-0.638855927655161,0.722266303228914,-0.544973863380886,0.582013064583863,80,"large","large","large",49.5714285714286,34.7,49.5714285714286,34.7,1,1,1,"pb","str","PB Strong",50.4285714285714,0.407172007166678,0.373444366578299
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_large","pb_str_orb_no_k_70_d0.50_su0.01_sv0.01","pb_str_orb_no",70,0.5,0.01,0.01,"large",0.056,0.998,-0.0438746156864469,0.00850046841746289,0.048,1,-0.0200165415644388,0.00220262043203783,0.047,1,-0.0252381955349324,0.00718997385696463,0.035,1,-0.00873191667592804,0.00187247827799405,-0.0200165415644388,0.00220262043203783,-0.00873191667592804,0.00187247827799405,-0.0957074608546742,0.0104359140922363,-0.084102095099279,0.00832008097705797,56,"large","small","small",96.0085714285714,67.206,96.0085714285714,67.206,1,1,1,"pb","str","PB Strong",3.9914285714286,0.0469320831845107,0.0432721420546066
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.01_medium","pb_str_orb_no_k_70_d0.50_su0.01_sv0.01","pb_str_orb_no",70,0.5,0.01,0.01,"medium",0.0590590590590591,0.97997997997998,-0.0671463763982171,0.0134489643217694,0.0520520520520521,1,-0.0282933896922273,0.003269276545573,0.041,0.991,-0.045313929421,0.0110155894296597,0.034,1,-0.0141164495815669,0.00268037017848775,-0.0289458711875859,0.00364146262265433,-0.0146421327188446,0.00295482639032111,-0.124351583642422,0.0207601847314837,-0.107037857625271,0.0160255080334757,60,"large","small","small",90.76,63.532,90.76,63.532,1,1,1,"pb","str","PB Strong",9.23999999999999,0.0603445326658044,0.0543583148223076
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_large","pb_str_orb_no_k_70_d0.50_su0.01_sv0.06","pb_str_orb_no",70,0.5,0.01,0.06,"large",0.105,0.992,-0.062843569717846,0.0143436720059459,0.088,1,-0.0220019294401718,0.00339337805181355,0.061,0.997,-0.0293735340608344,0.0113404159733436,0.056,1,-0.00351517459031031,0.00294790242930679,-0.0225514045592637,0.0036841685269215,-0.00369036933551609,0.00304982905158086,-0.107427639276,0.0147863013881356,-0.0859714465274259,0.00969408283960011,105,"large","small","medium",92.8828571428571,65.018,92.8828571428571,65.018,1,1,1,"pb","str","PB Strong",7.11714285714289,0.0606973518938141,0.055225257369983
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.06_medium","pb_str_orb_no_k_70_d0.50_su0.01_sv0.06","pb_str_orb_no",70,0.5,0.01,0.06,"medium",0.142570281124498,0.937751004016064,-0.0827751502205813,0.0210700392961742,0.129518072289157,1,-0.0274273292895996,0.00467606065773641,0.091,0.968,-0.0464695085585949,0.0165646036377417,0.075,1,-0.00586751518540551,0.00403094405418041,-0.0331110397941264,0.00776544506008724,-0.0087871954043251,0.0056392919775412,-0.14910921790357,0.0353783237992513,-0.108572619198402,0.0211749918222817,146,"large","small","medium",87.3857142857143,61.17,87.3857142857143,61.17,1,1,1,"pb","str","PB Strong",12.6142857142857,0.0881217626928061,0.0750952194053736
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_large","pb_str_orb_no_k_70_d0.50_su0.01_sv0.11","pb_str_orb_no",70,0.5,0.01,0.11,"large",0.137,0.955,-0.0723923294036525,0.0187196056861808,0.118,1,-0.0186695827183438,0.00416182021757801,0.059,0.981,-0.0251017707394389,0.0143968785633173,0.054,1,0.00638788802569901,0.00393968121631375,-0.0225558281902718,0.00613344386609018,0.00473190992766004,0.00476755173246331,-0.130848156661877,0.026119203810915,-0.0912889368561583,0.0138062900408313,137,"large","small","large",90.1957142857143,63.137,90.1957142857143,63.137,1,1,1,"pb","str","PB Strong",9.8042857142857,0.078316306514609,0.0690474600000848
"pb_str_orb_no_k_70_d0.50_su0.01_sv0.11_medium","pb_str_orb_no_k_70_d0.50_su0.01_sv0.11","pb_str_orb_no",70,0.5,0.01,0.11,"medium",0.180360721442886,0.869739478957916,-0.0923263197990564,0.0278434936022613,0.163983903420523,1,-0.0234595791775769,0.00591765668701334,0.111,0.921,-0.0413563767020085,0.0213563410335983,0.097,1,0.00515181333933479,0.00551351470667445,-0.0403011267521592,0.0144955712330767,-0.00205433273054056,0.00921226720030098,-0.202765369762664,0.061499642293254,-0.125070190919138,0.0300293074034037,182,"large","small","large",85.0014285714286,59.501,85.0014285714286,59.501,1,1,1,"pb","str","PB Strong",14.9985714285714,0.12039755492981,0.095980556365865
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_large","pb_str_orb_no_k_70_d0.50_su0.06_sv0.01","pb_str_orb_no",70,0.5,0.06,0.01,"large",0.145,0.855,-0.0818856546728157,0.0245068214816471,0.137,1,-0.0164777569252068,0.00526551235893815,0.063,0.943,-0.0201827439532927,0.0183295610400895,0.051,1,0.015444354953028,0.00525618510637813,-0.0310890990131492,0.0121508731754367,0.0101259387849695,0.00761543226925822,-0.198903167203771,0.0566722191829217,-0.11488973115911,0.0238355899066695,145,"large","medium","small",88.2528571428571,61.777,88.2528571428571,61.777,1,1,1,"pb","str","PB Strong",11.7471428571429,0.110230999158298,0.0872664441194794
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.01_medium","pb_str_orb_no_k_70_d0.50_su0.06_sv0.01","pb_str_orb_no",70,0.5,0.06,0.01,"medium",0.19438877755511,0.779559118236473,-0.0971643419173248,0.0322995383038136,0.179179179179179,1,-0.0176843949044824,0.0066560310611276,0.098,0.893,-0.0310023491711766,0.0244071828246185,0.081,1,0.0188284391236985,0.00684471869737352,-0.0431326582992728,0.019046128015163,0.0071574714345195,0.0121338132305071,-0.22278392249855,0.0727318925330196,-0.13166905286556,0.0352510635470936,196,"large","medium","small",82.7571428571429,57.93,82.7571428571429,57.93,1,1,1,"pb","str","PB Strong",17.2428571428571,0.13800770998449,0.110153589276551
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_large","pb_str_orb_no_k_70_d0.50_su0.06_sv0.06","pb_str_orb_no",70,0.5,0.06,0.06,"large",0.16,0.77,-0.0876789545620175,0.0305378415595882,0.153,1,-0.0130727293737393,0.00658027331456412,0.064,0.887,-0.0121074627211785,0.0232465055240648,0.059,1,0.0252467144341212,0.00712757101701949,-0.0405425823302069,0.0193923961816812,0.0143391912962113,0.0118557454812726,-0.246403906587422,0.0809924292747079,-0.143336737548302,0.0373402091653331,160,"large","medium","medium",86.6085714285714,60.626,86.6085714285714,60.626,1,1,1,"pb","str","PB Strong",13.3914285714286,0.13925658397965,0.108884091956872
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.06_medium","pb_str_orb_no_k_70_d0.50_su0.06_sv0.06","pb_str_orb_no",70,0.5,0.06,0.06,"medium",0.207207207207207,0.668668668668669,-0.107653290400502,0.040719662637354,0.192,1,-0.0163673755953446,0.00823619316134871,0.099,0.81,-0.0263240919739121,0.0308673112452736,0.082,1,0.0273275354159108,0.00902200444358983,-0.0619300968954208,0.0298903331256662,0.00534099554091705,0.0185973268851529,-0.278631985997509,0.102146296342777,-0.169923478940293,0.0535153204541179,208,"large","medium","medium",81.37,56.959,81.37,56.959,1,1,1,"pb","str","PB Strong",18.63,0.172888209909369,0.136372016503214
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_large","pb_str_orb_no_k_70_d0.50_su0.06_sv0.11","pb_str_orb_no",70,0.5,0.06,0.11,"large",0.165,0.656,-0.0989924648989858,0.0369871984151719,0.149,1,-0.0143383623660209,0.00780737539056106,0.064,0.841,-0.0086150035442889,0.0275131731902753,0.063,1,0.0308898410278777,0.00863315484155198,-0.0545002962260824,0.026403457422714,0.0146659183470863,0.0155759713108023,-0.281420222173107,0.104745090503865,-0.162774332643966,0.050278704093324,165,"large","medium","large",85.6042857142857,59.923,85.6042857142857,59.923,1,1,1,"pb","str","PB Strong",14.3957142857143,0.162491407227318,0.124803731157375
"pb_str_orb_no_k_70_d0.50_su0.06_sv0.11_medium","pb_str_orb_no_k_70_d0.50_su0.06_sv0.11","pb_str_orb_no",70,0.5,0.06,0.11,"medium",0.212,0.548,-0.11976640920605,0.0497096663754091,0.203,0.998,-0.0176905770276713,0.009939896947534,0.104,0.753,-0.0225581119369357,0.0374204960094859,0.085,1,0.0336644174794065,0.0111752344777474,-0.0804027272659504,0.0399874530572531,0.00306340248473735,0.0247074692003947,-0.313283900258488,0.127035264534539,-0.198843195341838,0.0696537370635456,212,"large","medium","large",80.4914285714286,56.344,80.4914285714286,56.344,1,1,1,"pb","str","PB Strong",19.5085714285714,0.199968630182969,0.157186097350862
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_large","pb_str_orb_no_k_70_d0.50_su0.11_sv0.01","pb_str_orb_no",70,0.5,0.11,0.01,"large",0.167,0.553,-0.117569483124422,0.0456807449816914,0.155,0.996,-0.0197041346292207,0.00925288585544689,0.064,0.78,-0.0119632592111773,0.0322401522250609,0.051,1,0.0326590452157769,0.0100177731461953,-0.0790421474052663,0.0374137654979751,0.00597450989251902,0.0213222469181485,-0.350344809742652,0.142855188080968,-0.214187788411254,0.0704639272570455,167,"large","large","small",84.6728571428571,59.271,84.6728571428571,59.271,1,1,1,"pb","str","PB Strong",15.3271428571429,0.193426382631675,0.146021391988121
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.01_medium","pb_str_orb_no_k_70_d0.50_su0.11_sv0.01","pb_str_orb_no",70,0.5,0.11,0.01,"medium",0.215215215215215,0.464464464464464,-0.13089586481209,0.0553869373836242,0.199,0.991,-0.0186443773267245,0.0107338080055666,0.088,0.687,-0.0177282248323299,0.0399532349001899,0.077,0.998,0.0401900531506217,0.0124088191687576,-0.0986929860187463,0.0486235214378811,0.00174799452720831,0.0280762992184483,-0.354881742996545,0.148573274667728,-0.216582110492856,0.0743421164684831,216,"large","large","small",79.6214285714286,55.735,79.6214285714286,55.735,1,1,1,"pb","str","PB Strong",20.3785714285714,0.220507418101707,0.16755983772506
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_large","pb_str_orb_no_k_70_d0.50_su0.11_sv0.06","pb_str_orb_no",70,0.5,0.11,0.06,"large",0.176,0.461,-0.126518654869576,0.0528910824415189,0.159,0.991,-0.0212655157907214,0.0106325682755435,0.069,0.714,-0.00589525728264517,0.0369766539112954,0.06,0.999,0.0380751293717534,0.0116364125751756,-0.098676850531201,0.0461062429386081,0.00666135824885628,0.0245541570649334,-0.375149980124098,0.159378929031884,-0.226748923311699,0.0763282945095385,176,"large","large","medium",84.1385714285714,58.897,84.1385714285714,58.897,1,1,1,"pb","str","PB Strong",15.8614285714286,0.214723643175613,0.156697661325667
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.06_medium","pb_str_orb_no_k_70_d0.50_su0.11_sv0.06","pb_str_orb_no",70,0.5,0.11,0.06,"medium",0.207,0.391,-0.144863640926706,0.0668592934853257,0.21,0.98,-0.0226548526680537,0.0131639967348989,0.088,0.619,-0.0154183860006352,0.048065630789295,0.071,0.997,0.0439889086991972,0.0151218532573127,-0.123540174800034,0.061617378590867,-0.0042069501313422,0.0348237612848056,-0.404104380441976,0.183361708378901,-0.255797899917605,0.0939477385462729,207,"large","large","medium",79.1557142857143,55.409,79.1557142857143,55.409,1,1,1,"pb","str","PB Strong",20.8442857142857,0.248228480619906,0.186611257122408
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_large","pb_str_orb_no_k_70_d0.50_su0.11_sv0.11","pb_str_orb_no",70,0.5,0.11,0.11,"large",0.167,0.393,-0.138904360220937,0.0621274332630606,0.161,0.982,-0.0251572200795333,0.0124244001020646,0.068,0.648,-0.00318139099616904,0.04302795511536,0.059,0.996,0.0411736172701629,0.0134761173816612,-0.118332310097582,0.0558701699130364,0.00383343365226385,0.0287827708274058,-0.410229138699513,0.191059084309721,-0.253554599865786,0.0921965551654319,167,"large","large","large",83.72,58.604,83.72,58.604,1,1,1,"pb","str","PB Strong",16.28,0.236368716020197,0.169654857954041
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_medium","pb_str_orb_no_k_70_d0.50_su0.11_sv0.11","pb_str_orb_no",70,0.5,0.11,0.11,"medium",0.206,0.321,-0.160935222521498,0.0769562932906782,0.207,0.97,-0.0286466673627592,0.014890308178818,0.072,0.568,-0.0147919175041635,0.0534646598189621,0.064,0.991,0.0461205250478798,0.0167920248889724,-0.1458640905564,0.0724201544483998,-0.011471413981503,0.0395821822066035,-0.434787938927084,0.211612213972887,-0.278336622213379,0.106358864357971,206,"large","large","large",78.9442857142857,55.261,78.9442857142857,55.261,1,1,1,"pb","str","PB Strong",21.0557142857143,0.26910993004421,0.198952713493944
"pb_str_orb_no_k_70_d0.50_su0.11_sv0.11_small","pb_str_orb_no_k_70_d0.50_su0.11_sv0.11","pb_str_orb_no",70,0.5,0.11,0.11,"small",0.201807228915663,0.238955823293173,-0.168705106211895,0.108976179499373,0.190332326283988,0.887210473313192,-0.0109428293003496,0.0224712742531559,0.084,0.452,0.00774081749130828,0.0831818251604248,0.075,0.963,0.0874930552740573,0.030974881778807,-0.162258722058136,0.103182094078457,0.0049075080704748,0.064463232392396,-0.515693710267876,0.314471085708899,-0.334994701797404,0.162179080138563,205,"large","large","large",66.0228571428571,46.216,66.0228571428571,46.216,1,1,1,"pb","str","PB Strong",33.9771428571429,0.32121969752563,0.253896105508525
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_large","pb_str_orb_no_k_70_d0.80_su0.01_sv0.01","pb_str_orb_no",70,0.8,0.01,0.01,"large",0.042,1,-0.0340951616400935,0.00762176568012207,0.033,1,-0.0197794160954577,0.00214857613885986,0.029,1,-0.00469206675923162,0.00645115500152191,0.017,1,-0.00184703935424235,0.00174828643562422,-0.0197794160954577,0.00214857613885986,-0.00184703935424235,0.00174828643562422,-0.0892247350563747,0.011435504048331,-0.0712319785307981,0.00836413713337806,42,"large","small","small",99.85,69.895,99.85,69.895,1,1,1,"pb","str","PB Strong",0.150000000000006,0.0463527360450261,0.0418125152989415
"pb_str_orb_no_k_70_d0.80_su0.01_sv0.01_medium","pb_str_orb_no_k_70_d0.80_su0.01_sv0.01","pb_str_orb_no",70,0.8,0.01,0.01,"medium",0.0312185297079557,1,-0.047042776127718,0.0111878199892229,0.0230923694779116,1,-0.0280403847878833,0.00325076772347458,0.018,1,-0.0108368327432288,0.0090803054531754,0.009,1,-0.00488542351371823,0.00247308602936201,-0.0283197712552425,0.00325317015065062,-0.00488542351371823,0.00247308602936201,NA,NA,NA,NA,38,"large","small","small",99.3128571428571,69.519,99.3128571428571,69.519,1,1,1,"pb","str","PB Strong",0.687142857142902,0.0570365685385317,0.0497301320062798
