"index","bt","k","d","su","sv","p","pet_smd_perc_non_conv","pet_tr_smd_perc_non_conv","peese_smd_perc_non_conv","peese_tr_smd_perc_non_conv","pet_int_smd_perc_z3","pet_int_tr_smd_perc_z3","pet_slope_smd_perc_z3","pet_slope_tr_smd_perc_z3","peese_int_smd_perc_z3","peese_int_tr_smd_perc_z3","peese_slope_smd_perc_z3","peese_slope_tr_smd_perc_z3","corrected_smd_perc_z3","corrected_tr_smd_smd_perc_z3"
1186,"pb_str_orb_no",30,0.8,0.11,0.11,"small",1.1,0,1.1,0,0.3,0.4,0.3,0.4,0.51,0.5,0.4,0.8,0.2,0.7
1187,"pb_str_orb_no",30,0.8,0.11,0.11,"medium",0,0,0,0,0.4,0.2,0.4,0.5,0.2,0.3,0.3,0.4,0.2,0.7
1188,"pb_str_orb_no",30,0.8,0.11,0.11,"large",0,0,0,0,0.5,0.6,0.6,0.8,0.3,0.7,0.7,0.9,0.6,1.2
1189,"pb_str_orb_no",70,0,0.01,0.01,"small",1.6,0.7,2.1,0.5,0.3,0.4,0.51,0.5,0.41,0.6,0.31,0.5,0.51,0.4
1190,"pb_str_orb_no",70,0,0.01,0.01,"medium",0.4,0,0.4,0,0.5,0.5,0.6,0.6,0.3,0.3,0.7,0.7,0.5,0.5
1191,"pb_str_orb_no",70,0,0.01,0.01,"large",0,0,0,0,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6
1192,"pb_str_orb_no",70,0,0.01,0.06,"small",1.2,0.1,0.3,0.1,0.51,0.6,0.51,0.5,0.5,0.5,0.6,0.7,0.51,0.4
1193,"pb_str_orb_no",70,0,0.01,0.06,"medium",0,0,0,0,0.5,0.5,0.7,0.6,0.3,0.3,0.8,0.7,0.8,0.8
1194,"pb_str_orb_no",70,0,0.01,0.06,"large",0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.7,0.3,0.3
1195,"pb_str_orb_no",70,0,0.01,0.11,"small",0,0.1,0.1,0,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.2,0.2
1196,"pb_str_orb_no",70,0,0.01,0.11,"medium",0,0,0,0,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.4
1197,"pb_str_orb_no",70,0,0.01,0.11,"large",0,0,0,0,0.9,0.9,0.8,0.9,0.8,0.8,1,1,0.7,0.7
1198,"pb_str_orb_no",70,0,0.06,0.01,"small",0,0.1,0,0,0.3,0.4,0.4,0.4,0.1,0.2,0.3,0.5,0.4,0.5
1199,"pb_str_orb_no",70,0,0.06,0.01,"medium",0,0,0,0,0.5,0.5,0.5,0.5,0.4,0.4,0.7,0.8,0.3,0.3
1200,"pb_str_orb_no",70,0,0.06,0.01,"large",0,0,0,0,0.5,0.4,0.4,0.4,0.7,0.8,0.5,0.5,0.5,0.6
1201,"pb_str_orb_no",70,0,0.06,0.06,"small",0,0,0,0,0.2,0.2,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.3
1202,"pb_str_orb_no",70,0,0.06,0.06,"medium",0,0,0,0,0.4,0.5,0.4,0.3,0.5,0.4,0.3,0.3,0.2,0.2
1203,"pb_str_orb_no",70,0,0.06,0.06,"large",0,0,0,0,0.3,0.3,0.3,0.3,0.5,0.6,0.5,0.6,0.3,0.4
1204,"pb_str_orb_no",70,0,0.06,0.11,"small",0,0,0,0,0.3,0.5,0.2,0.4,0.2,0.4,0.3,0.5,0.4,0.4
1205,"pb_str_orb_no",70,0,0.06,0.11,"medium",0,0,0,0,0.4,0.5,0.5,0.6,0.5,0.7,0.4,0.7,0.4,0.5
1206,"pb_str_orb_no",70,0,0.06,0.11,"large",0,0,0,0,0.5,0.6,0.6,0.6,0.7,0.6,0.8,0.8,0.3,0.4
1207,"pb_str_orb_no",70,0,0.11,0.01,"small",0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.5,0.3,0.5,0.3,0.4
1208,"pb_str_orb_no",70,0,0.11,0.01,"medium",0,0,0,0,0.5,0.6,0.4,0.4,0.3,0.4,0.6,0.6,0.3,0.3
1209,"pb_str_orb_no",70,0,0.11,0.01,"large",0,0,0,0,0.6,0.7,0.5,0.5,0.6,0.8,0.6,0.7,0.5,0.7
1210,"pb_str_orb_no",70,0,0.11,0.06,"small",0,0,0,0,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.3
1211,"pb_str_orb_no",70,0,0.11,0.06,"medium",0,0,0,0,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.2,0.3
1212,"pb_str_orb_no",70,0,0.11,0.06,"large",0,0,0,0,0.5,0.6,0.4,0.6,0.5,0.4,0.6,0.7,0.5,0.5
1213,"pb_str_orb_no",70,0,0.11,0.11,"small",0,0,0,0,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.7
1214,"pb_str_orb_no",70,0,0.11,0.11,"medium",0,0,0,0,0.4,0.4,0.5,0.4,0.6,0.6,0.5,0.6,0.2,0.3
1215,"pb_str_orb_no",70,0,0.11,0.11,"large",0,0,0,0,0.5,0.8,0.4,0.4,0.6,0.7,0.6,0.7,0.4,0.4
1216,"pb_str_orb_no",70,0.2,0.01,0.01,"small",7.5,0,4.7,0,0.76,0.8,0.86,0.8,0.73,0.8,0.52,0.9,0.54,0.5
1217,"pb_str_orb_no",70,0.2,0.01,0.01,"medium",0.2,0,0.2,0,0.9,0.8,0.9,0.8,0.7,0.7,0.8,0.8,0.6,0.6
1218,"pb_str_orb_no",70,0.2,0.01,0.01,"large",0,0,0,0,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.3,0.3
1219,"pb_str_orb_no",70,0.2,0.01,0.06,"small",5.3,0,5.9,0,0.42,0.5,0.53,0.5,0.43,0.5,0.64,0.7,0.32,0.5
1220,"pb_str_orb_no",70,0.2,0.01,0.06,"medium",0.9,0,0.5,0,0.71,0.7,0.81,0.6,0.7,0.7,0.6,0.6,0.81,0.8
1221,"pb_str_orb_no",70,0.2,0.01,0.06,"large",0,0,0,0,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.7,0.4,0.5
1222,"pb_str_orb_no",70,0.2,0.01,0.11,"small",3.9,0.1,2.4,0,0.52,0.7,0.73,0.8,0.51,0.5,0.72,0.9,0.53,0.3
1223,"pb_str_orb_no",70,0.2,0.01,0.11,"medium",0.2,0,0.1,0,0.6,0.6,0.4,0.4,0.4,0.4,0.2,0.3,0.4,0.4
1224,"pb_str_orb_no",70,0.2,0.01,0.11,"large",0,0,0,0,0.3,0.3,0.6,0.5,0.4,0.4,0.7,0.7,0.6,0.6
1225,"pb_str_orb_no",70,0.2,0.06,0.01,"small",1.9,0,1.3,0,0.31,0.3,0.2,0.4,0.2,0.3,0.3,0.3,0.51,0.4
1226,"pb_str_orb_no",70,0.2,0.06,0.01,"medium",0,0,0,0,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.5
1227,"pb_str_orb_no",70,0.2,0.06,0.01,"large",0,0,0,0,0.4,0.3,0.5,0.6,0.3,0.2,0.4,0.4,0.4,0.5
1228,"pb_str_orb_no",70,0.2,0.06,0.06,"small",0.1,0,0.2,0,0.5,0.4,0.3,0.3,0.5,0.5,0.3,0.4,0.7,0.5
1229,"pb_str_orb_no",70,0.2,0.06,0.06,"medium",0,0,0,0,0.4,0.2,0.3,0.2,0.4,0.4,0.3,0.3,0.4,0.6
1230,"pb_str_orb_no",70,0.2,0.06,0.06,"large",0,0,0,0,0.8,0.6,0.8,0.7,0.6,0.5,0.8,0.8,0.6,0.7
1231,"pb_str_orb_no",70,0.2,0.06,0.11,"small",0.6,0,0.1,0,0.6,0.4,0.5,0.4,0.7,0.4,0.5,0.5,0.5,0.5
1232,"pb_str_orb_no",70,0.2,0.06,0.11,"medium",0,0,0,0,0.2,0.3,0.2,0.2,0.4,0.4,0.1,0.2,0.2,0.2
1233,"pb_str_orb_no",70,0.2,0.06,0.11,"large",0,0,0,0,0.4,0.2,0.6,0.4,0.2,0.1,0.6,0.5,0.6,0.7
1234,"pb_str_orb_no",70,0.2,0.11,0.01,"small",0,0,0.2,0,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.4,0.4,0.5
1235,"pb_str_orb_no",70,0.2,0.11,0.01,"medium",0,0,0,0,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.3,0.4
1236,"pb_str_orb_no",70,0.2,0.11,0.01,"large",0,0,0,0,0.4,0.4,0.2,0.3,0.4,0.4,0.4,0.4,0.2,0.3
1237,"pb_str_orb_no",70,0.2,0.11,0.06,"small",0,0.1,0.2,0,0.5,0.4,0.3,0.3,0.5,0.4,0.3,0.4,0.5,0.6
1238,"pb_str_orb_no",70,0.2,0.11,0.06,"medium",0,0,0,0,0.3,0.3,0.2,0.2,0.5,0.6,0.3,0.3,0.2,0.4
1239,"pb_str_orb_no",70,0.2,0.11,0.06,"large",0,0,0,0,0.5,0.4,0.4,0.3,0.1,0.1,0.6,0.6,0.3,0.5
1240,"pb_str_orb_no",70,0.2,0.11,0.11,"small",0,0,0,0.1,0.6,0.4,0.4,0.3,0.5,0.4,0.4,0.3,0.3,0.4
1241,"pb_str_orb_no",70,0.2,0.11,0.11,"medium",0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
1242,"pb_str_orb_no",70,0.2,0.11,0.11,"large",0,0,0,0,0.3,0.4,0.5,0.4,0.2,0.3,0.5,0.7,0.2,0.4
1243,"pb_str_orb_no",70,0.5,0.01,0.01,"small",7.6,0,10.1,0,0.22,0.2,0.22,0.2,0.22,0.5,0.22,0.5,0,0.3
1244,"pb_str_orb_no",70,0.5,0.01,0.01,"medium",0.1,0,0.1,0,0.4,0.4,0.5,0.5,0.3,0.3,0.5,0.5,0.4,0.3
1245,"pb_str_orb_no",70,0.5,0.01,0.01,"large",0,0,0,0,0.2,0.3,0.2,0.2,0.1,0.1,0.2,0.3,0.1,0.1
1246,"pb_str_orb_no",70,0.5,0.01,0.06,"small",6.4,0,8,0,0.53,0.4,0.21,0.4,0.33,0.4,0.33,0.5,0.23,0.4
1247,"pb_str_orb_no",70,0.5,0.01,0.06,"medium",0.4,0,0.4,0,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.7,2.92,1.7
1248,"pb_str_orb_no",70,0.5,0.01,0.06,"large",0,0,0,0,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.4,0.2
1249,"pb_str_orb_no",70,0.5,0.01,0.11,"small",6.8,0,6.1,0,0.54,0.5,0.54,0.6,0.43,0.5,0.75,0.6,0.11,0.7
1250,"pb_str_orb_no",70,0.5,0.01,0.11,"medium",0.2,0,0.6,0,0.7,0.6,0.7,0.8,0.4,0.4,0.8,0.8,1.71,2.9
1251,"pb_str_orb_no",70,0.5,0.01,0.11,"large",0,0,0,0,0.4,0.3,0.1,0.1,0.4,0.4,0.2,0.2,2.1,0.9
1252,"pb_str_orb_no",70,0.5,0.06,0.01,"small",5.2,0,5.9,0,0.42,0.5,0.42,0.5,0.53,0.4,0.32,0.5,0.32,0.7
1253,"pb_str_orb_no",70,0.5,0.06,0.01,"medium",0.2,0,0.1,0,0.6,0.6,0.8,0.7,0.4,0.5,0.8,0.8,1.2,2
1254,"pb_str_orb_no",70,0.5,0.06,0.01,"large",0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,2.2,2.6
1255,"pb_str_orb_no",70,0.5,0.06,0.06,"small",3.5,0,3.7,0,0.31,0.4,0.41,0.5,0.21,0.2,0.31,0.4,0.21,0.6
1256,"pb_str_orb_no",70,0.5,0.06,0.06,"medium",0.1,0,0,0,0.4,0.5,0.5,0.4,0.4,0.4,0.6,0.5,0.4,1.8
1257,"pb_str_orb_no",70,0.5,0.06,0.06,"large",0,0,0,0,0.1,0.3,0.1,0.1,0.3,0.2,0.1,0.3,0.9,3
1258,"pb_str_orb_no",70,0.5,0.06,0.11,"small",3.6,0,2.5,0,0.31,0.4,0.41,0.4,0.31,0.3,0.21,0.2,0.42,0.5
1259,"pb_str_orb_no",70,0.5,0.06,0.11,"medium",0,0,0,0,0.6,0.5,0.7,0.6,0.4,0.4,0.6,0.6,0.5,0.8
1260,"pb_str_orb_no",70,0.5,0.06,0.11,"large",0,0,0,0,0.7,0.6,0.6,0.5,0.6,0.5,0.7,0.6,0.6,2.1
1261,"pb_str_orb_no",70,0.5,0.11,0.01,"small",1.6,0,1.5,0,0.3,0.5,0.3,0.3,0.41,0.4,0.3,0.3,0.2,0.6
1262,"pb_str_orb_no",70,0.5,0.11,0.01,"medium",0.1,0,0,0,0.4,0.5,0.6,0.5,0.3,0.3,0.7,0.8,0.4,0.7
1263,"pb_str_orb_no",70,0.5,0.11,0.01,"large",0,0,0,0,0.2,0.1,0.2,0.2,0.3,0.1,0.4,0.4,0.4,1.1
1264,"pb_str_orb_no",70,0.5,0.11,0.06,"small",1.2,0,1,0.1,0.61,0.9,0.51,0.9,0.61,0.8,0.4,1,0.41,0.6
1265,"pb_str_orb_no",70,0.5,0.11,0.06,"medium",0,0,0,0,0.2,0.2,0.4,0.3,0.2,0.3,0.5,0.5,0.1,0.6
1266,"pb_str_orb_no",70,0.5,0.11,0.06,"large",0,0,0,0,0.2,0.4,0.4,0.4,0.2,0.5,0.6,0.7,0.1,0.8
1267,"pb_str_orb_no",70,0.5,0.11,0.11,"small",0.4,0,0.7,0,0.8,0.7,0.7,1,0.6,0.6,0.7,0.9,0.4,0.6
1268,"pb_str_orb_no",70,0.5,0.11,0.11,"medium",0,0,0,0,0.3,0.2,0.4,0.5,0.1,0.1,0.4,0.5,0.2,0.6
1269,"pb_str_orb_no",70,0.5,0.11,0.11,"large",0,0,0,0,0.3,0.3,0.6,0.6,0.2,0.4,0.6,0.7,0.2,1
1270,"pb_str_orb_no",70,0.8,0.01,0.01,"small",7.6,0,6.1,0,0.32,0.6,0.32,0.5,0.32,0.6,0.53,0.4,1.15,0.6
1271,"pb_str_orb_no",70,0.8,0.01,0.01,"medium",0.7,0,0.4,0,0.5,0.3,0.3,0.3,0.7,0.4,0.6,0.3,0.71,0.4
1272,"pb_str_orb_no",70,0.8,0.01,0.01,"large",0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1
1273,"pb_str_orb_no",70,0.8,0.01,0.06,"small",5.9,0,7.6,0,0.21,0.5,0.21,0.6,0.43,0.4,0.43,0.6,2.64,0.5
1274,"pb_str_orb_no",70,0.8,0.01,0.06,"medium",1,0,0.7,0,0.3,0.5,0.3,0.2,0.2,0.4,0.2,0.2,0.2,0.4
1275,"pb_str_orb_no",70,0.8,0.01,0.06,"large",0,0,0,0,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1
1276,"pb_str_orb_no",70,0.8,0.01,0.11,"small",6.9,0,7.1,0,0.21,0.5,0.11,0.6,0.22,0.4,0.32,0.6,4.12,0.7
1277,"pb_str_orb_no",70,0.8,0.01,0.11,"medium",0.4,0,0,0,0.2,0.3,0.1,0.2,0.3,0.3,0.1,0.2,0.3,0.3
1278,"pb_str_orb_no",70,0.8,0.01,0.11,"large",0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.2,0.2
1279,"pb_str_orb_no",70,0.8,0.06,0.01,"small",5.2,0,5.3,0,0.32,0.4,0.21,0.3,0.42,0.5,0.42,0.4,2.66,2
1280,"pb_str_orb_no",70,0.8,0.06,0.01,"medium",0,0,0,0,0.4,0.3,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4
1281,"pb_str_orb_no",70,0.8,0.06,0.01,"large",0.2,0,0,0,0.1,0.3,0.1,0.2,0.3,0.3,0.3,0.6,0.2,0.3
1282,"pb_str_orb_no",70,0.8,0.06,0.06,"small",3.6,0,3.5,0,0.21,0.2,0.1,0.2,0.41,0.4,0.21,0.2,1.6,2
1283,"pb_str_orb_no",70,0.8,0.06,0.06,"medium",0,0,0,0,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.5,1.2,0.3
1284,"pb_str_orb_no",70,0.8,0.06,0.06,"large",0,0,0,0,0.1,0,0.2,0.2,0.3,0.1,0.3,0.4,0.4,0.1
1285,"pb_str_orb_no",70,0.8,0.06,0.11,"small",1,0,1.6,0,0.4,0.3,0.1,0.4,0.41,0.4,0.1,0.2,1.12,2.3
1286,"pb_str_orb_no",70,0.8,0.06,0.11,"medium",0,0,0,0,0.2,0.2,0.4,0.3,0.3,0.4,0.4,0.4,2.9,0.4
1287,"pb_str_orb_no",70,0.8,0.06,0.11,"large",0,0,0,0,0.2,0.1,0.2,0.2,0.5,0.5,0.6,0.7,1.3,0.5
1288,"pb_str_orb_no",70,0.8,0.11,0.01,"small",1.3,0,1,0,0.41,0.3,0.1,0.3,0.4,0.4,0.1,0.4,0.2,2.9
1289,"pb_str_orb_no",70,0.8,0.11,0.01,"medium",0,0,0,0,0.3,0.3,0.4,0.3,0.3,0.4,0.5,0.4,3.3,0.6
1290,"pb_str_orb_no",70,0.8,0.11,0.01,"large",0,0,0,0,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4,3,0.3
1291,"pb_str_orb_no",70,0.8,0.11,0.06,"small",0.6,0,0.5,0,0.3,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.2,2.9
1292,"pb_str_orb_no",70,0.8,0.11,0.06,"medium",0,0,0,0,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.4,1.9,1.6
1293,"pb_str_orb_no",70,0.8,0.11,0.06,"large",0,0,0,0,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.4,3.9,0.9
1294,"pb_str_orb_no",70,0.8,0.11,0.11,"small",0.2,0,0.2,0,0.2,0.4,0.2,0.4,0.2,0.3,0.1,0.3,0.3,2.5
1295,"pb_str_orb_no",70,0.8,0.11,0.11,"medium",0,0,0,0,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.9,1.7
1296,"pb_str_orb_no",70,0.8,0.11,0.11,"large",0,0,0,0,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.5,2.9,1.3
1297,"pb_mod_orb_no",15,0,0.01,0.01,"small",7.7,4.5,4.5,1.5,0.22,1.05,0.22,1.15,0.31,1.22,0.31,1.12,0.22,1.05
1298,"pb_mod_orb_no",15,0,0.01,0.01,"medium",3.5,1,2,0.5,1.14,1.31,1.45,1.52,0.31,1.21,0.31,1.41,1.14,1.31
1299,"pb_mod_orb_no",15,0,0.01,0.01,"large",2.4,0.4,0.4,0.1,1.64,1.61,1.84,1.81,1.61,1.6,1.71,1.9,1.54,1.51
1300,"pb_mod_orb_no",15,0,0.01,0.06,"small",6.3,3.5,4.9,1.5,0.21,1.24,0.21,1.24,0.84,0.91,0.95,1.02,0.21,1.24
1301,"pb_mod_orb_no",15,0,0.01,0.06,"medium",1.5,0.4,0.6,0.1,1.12,1.31,1.12,1.2,0.91,1.1,1.11,1.1,1.02,1.2
1302,"pb_mod_orb_no",15,0,0.01,0.06,"large",0.3,0.1,0.3,0.1,0.9,1,1.2,1.1,0.9,1,1.6,1.6,0.9,0.9
1303,"pb_mod_orb_no",15,0,0.01,0.11,"small",3.4,1.6,2.6,0.9,0.93,1.02,0.93,1.02,0.72,1.11,1.03,1.11,0.93,1.02
1304,"pb_mod_orb_no",15,0,0.01,0.11,"medium",1.1,0.2,0.6,0.3,1.01,1.1,1.01,1.2,1.01,1.1,1.41,1.5,0.91,0.9
1305,"pb_mod_orb_no",15,0,0.01,0.11,"large",0.3,0,0.2,0,1.2,1.1,1.2,1.1,0.7,0.7,1.2,1.1,0.8,0.8
1306,"pb_mod_orb_no",15,0,0.06,0.01,"small",2.4,1.4,1.7,0.4,0.92,1.12,0.92,1.12,1.02,1.1,0.92,0.8,0.82,1.12
1307,"pb_mod_orb_no",15,0,0.06,0.01,"medium",0.7,0,0.3,0.1,0.6,0.7,0.81,0.9,0.7,0.5,0.9,1,0.91,0.9
1308,"pb_mod_orb_no",15,0,0.06,0.01,"large",0,0,0.1,0,0.9,0.9,1,0.9,0.9,0.7,1.2,1.1,1,0.8
1309,"pb_mod_orb_no",15,0,0.06,0.06,"small",1.4,0.8,1.4,0.4,0.91,1.01,1.01,1.11,0.81,0.9,1.01,1.2,0.91,1.11
1310,"pb_mod_orb_no",15,0,0.06,0.06,"medium",0.2,0,0.3,0,0.8,0.9,0.8,0.7,0.7,0.7,0.8,0.9,0.8,0.9
1311,"pb_mod_orb_no",15,0,0.06,0.06,"large",0.2,0,0,0,1,0.8,0.9,0.9,0.9,0.7,1,1.2,0.8,0.8
1312,"pb_mod_orb_no",15,0,0.06,0.11,"small",1.2,0.8,1,0.3,0.81,0.91,1.01,1.01,0.81,1,1.11,1.2,1.12,1.11
1313,"pb_mod_orb_no",15,0,0.06,0.11,"medium",0.1,0,0,0,0.8,0.8,0.5,0.5,0.5,0.6,0.6,0.6,0.8,0.9
1314,"pb_mod_orb_no",15,0,0.06,0.11,"large",0,0,0,0,1,0.9,0.8,0.9,0.7,0.7,0.9,1,0.9,1
1315,"pb_mod_orb_no",15,0,0.11,0.01,"small",1.4,0.2,0.9,0,0.91,0.9,1.01,0.9,0.71,0.8,1.01,1.1,0.91,1
1316,"pb_mod_orb_no",15,0,0.11,0.01,"medium",0.1,0,0,0,0.7,0.5,0.4,0.3,0.7,0.6,0.5,0.5,0.8,0.5
1317,"pb_mod_orb_no",15,0,0.11,0.01,"large",0,0,0,0,0.7,0.6,0.8,0.6,1,0.8,0.9,0.9,0.7,0.6
1318,"pb_mod_orb_no",15,0,0.11,0.06,"small",0.6,0.4,0.6,0,1.01,1,0.91,0.8,0.91,0.9,0.8,0.9,0.91,0.9
1319,"pb_mod_orb_no",15,0,0.11,0.06,"medium",0,0,0,0,0.5,0.6,0.4,0.5,0.6,0.6,0.3,0.5,0.9,0.6
1320,"pb_mod_orb_no",15,0,0.11,0.06,"large",0,0,0,0.1,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.7
1321,"pb_mod_orb_no",15,0,0.11,0.11,"small",0.3,0.5,0.5,0.3,0.8,0.9,0.8,0.9,0.8,0.8,0.7,0.8,0.8,0.8
1322,"pb_mod_orb_no",15,0,0.11,0.11,"medium",0.1,0,0,0,0.7,0.7,0.5,0.6,0.4,0.7,0.4,0.6,0.7,0.6
1323,"pb_mod_orb_no",15,0,0.11,0.11,"large",0,0,0,0,0.8,0.8,0.8,0.7,0.7,0.6,0.8,0.8,0.6,0.8
1324,"pb_mod_orb_no",15,0.2,0.01,0.01,"small",8.4,2.8,6,0.9,1.42,1.44,1.42,1.34,1.38,1.31,1.38,1.31,1.42,1.44
1325,"pb_mod_orb_no",15,0.2,0.01,0.01,"medium",3.1,0.3,1.2,0,0.93,0.9,0.72,0.7,0.71,0.7,0.91,0.8,1.03,1
1326,"pb_mod_orb_no",15,0.2,0.01,0.01,"large",1.1,0,0.2,0,0.81,0.7,0.61,0.7,0.8,0.6,0.6,0.7,1.11,0.8
1327,"pb_mod_orb_no",15,0.2,0.01,0.06,"small",8,2.1,4.3,0.5,1.63,1.33,1.3,1.12,1.25,1.01,1.25,1.01,1.52,1.23
1328,"pb_mod_orb_no",15,0.2,0.01,0.06,"medium",3.9,0.2,1.6,0,0.83,0.9,1.04,1,1.02,1,1.42,1.4,0.84,0.8
1329,"pb_mod_orb_no",15,0.2,0.01,0.06,"large",0.8,0,0.5,0,0.81,0.9,0.71,0.8,1.11,1.1,0.9,1,1.21,1.4
1330,"pb_mod_orb_no",15,0.2,0.01,0.11,"small",5,1.8,4,0.8,1.05,1.22,1.16,1.12,1.04,1.21,1.04,1.11,1.06,1.12
1331,"pb_mod_orb_no",15,0.2,0.01,0.11,"medium",2.1,0.1,1.5,0,0.92,0.9,1.02,0.9,1.02,1.1,1.02,1,0.92,0.7
1332,"pb_mod_orb_no",15,0.2,0.01,0.11,"large",0.4,0,0.2,0,1,1.1,0.6,0.7,1.2,1.3,0.9,1,1,1.2
1333,"pb_mod_orb_no",15,0.2,0.06,0.01,"small",2.2,1.4,2.1,0.7,1.23,1.01,1.23,1.32,0.92,1.01,1.33,1.41,1.23,1.32
1334,"pb_mod_orb_no",15,0.2,0.06,0.01,"medium",0.7,0,0.5,0,1.01,0.9,0.7,0.7,0.8,0.9,0.8,0.7,0.91,1
1335,"pb_mod_orb_no",15,0.2,0.06,0.01,"large",0.2,0,0.1,0,1.1,1.1,1.1,1,1.2,1.1,1.1,1.1,1.2,1.2
1336,"pb_mod_orb_no",15,0.2,0.06,0.06,"small",2.5,1.4,2,0.2,1.03,1.01,1.03,0.91,1.02,1,0.82,0.7,1.13,0.81
1337,"pb_mod_orb_no",15,0.2,0.06,0.06,"medium",0.8,0,0.2,0,0.71,0.8,0.81,0.9,0.9,0.9,0.8,0.7,1.01,0.8
1338,"pb_mod_orb_no",15,0.2,0.06,0.06,"large",0,0,0.1,0,0.7,0.6,0.8,0.6,0.5,0.7,1,0.8,1,0.7
1339,"pb_mod_orb_no",15,0.2,0.06,0.11,"small",2.8,1.6,1.9,0.1,1.34,1.02,1.34,0.91,1.12,0.8,1.02,0.9,1.13,0.91
1340,"pb_mod_orb_no",15,0.2,0.06,0.11,"medium",0.7,0,0.5,0,0.91,0.9,0.7,0.6,0.9,1.1,1.01,1,0.81,0.9
1341,"pb_mod_orb_no",15,0.2,0.06,0.11,"large",0.1,0,0,0,0.4,0.4,0.7,0.7,0.5,0.4,0.9,0.9,1,0.8
1342,"pb_mod_orb_no",15,0.2,0.11,0.01,"small",1.4,0.5,2.1,0.2,1.01,0.8,0.71,0.6,0.61,0.9,0.82,0.8,1.02,0.6
1343,"pb_mod_orb_no",15,0.2,0.11,0.01,"medium",0.2,0,0.1,0,0.4,0.6,0.3,0.5,0.5,0.6,0.7,0.5,0.7,0.9
1344,"pb_mod_orb_no",15,0.2,0.11,0.01,"large",0,0,0.1,0,0.6,0.7,0.7,0.8,0.6,0.8,0.9,1,1.1,1
1345,"pb_mod_orb_no",15,0.2,0.11,0.06,"small",1.5,0.3,1.3,0.2,1.02,0.8,0.81,0.6,0.91,1,0.71,0.6,0.81,0.8
1346,"pb_mod_orb_no",15,0.2,0.11,0.06,"medium",0.2,0,0.1,0,1,1,0.5,0.7,0.8,0.9,0.4,0.8,0.8,0.9
1347,"pb_mod_orb_no",15,0.2,0.11,0.06,"large",0,0,0,0,0.8,0.4,0.6,0.4,0.9,0.4,0.9,0.9,0.9,1
1348,"pb_mod_orb_no",15,0.2,0.11,0.11,"small",0.8,0.3,0.3,0,1.01,1,1.01,0.8,1,0.9,1.1,0.8,1.11,1
1349,"pb_mod_orb_no",15,0.2,0.11,0.11,"medium",0.2,0,0,0,0.9,0.8,0.6,0.8,0.8,0.9,0.6,0.7,1.1,1.1
1350,"pb_mod_orb_no",15,0.2,0.11,0.11,"large",0,0,0,0,0.7,0.5,0.7,0.5,0.9,0.6,1,0.9,1,0.7
1351,"pb_mod_orb_no",15,0.5,0.01,0.01,"small",7.3,0.5,7.7,0,0.65,1.01,0.65,0.9,0.65,0.9,0.87,0.8,0.76,0.9
1352,"pb_mod_orb_no",15,0.5,0.01,0.01,"medium",2.3,0,1.4,0,0.82,0.5,0.41,0.3,0.81,0.7,0.51,0.6,0.52,0.5
1353,"pb_mod_orb_no",15,0.5,0.01,0.01,"large",0.4,0,0,0,0.2,0.2,0.3,0.4,0.2,0.1,0.4,0.4,0.7,0.8
1354,"pb_mod_orb_no",15,0.5,0.01,0.06,"small",7.6,0.9,5,0,0.76,0.4,0.54,0.4,0.84,0.6,0.63,0.7,0.98,0.61
